gender,Near_Location,Partner,Promo_friends,Phone,Contract_period,Group_visits,Age,Avg_additional_charges_total,Month_to_end_contract,Lifetime,Avg_class_frequency_total,Avg_class_frequency_current_month,Churn
0,0,0,0,1,1,0,28,94.93537536,1,7,1.898403339,1.908260378,0
1,0,0,0,0,1,0,30,89.09440024,1,4,1.554916945,1.465169236,0
1,1,1,0,1,1,1,32,202.841854,1,6,0.353748283,0.187002905,0
1,1,0,0,1,6,1,31,34.69976349,6,4,3.960515479,3.797594119,0
1,0,0,0,1,1,1,28,209.3388492,1,3,3.787758068,3.680691566,0
0,1,1,0,1,1,0,29,81.20430397,1,0,2.337525167,2.101642511,1
0,1,1,1,1,6,0,31,221.6897423,6,1,0.993280406,0.927078355,0
0,1,1,1,1,1,1,30,83.80905577,1,9,0,0,0
0,1,0,1,1,1,1,24,29.74604344,1,5,1.308771757,1.193287672,0
1,1,0,0,1,1,0,31,92.68242236,1,0,3.151553852,3.255014032,1
0,1,0,0,1,1,0,27,179.6225495,1,3,2.213064007,1.087306283,1
0,1,0,0,1,12,1,25,148.7618787,12,13,2.467928722,2.516112555,0
0,1,0,0,1,6,1,33,196.2304039,5,4,2.582291118,2.631972428,0
1,1,1,1,1,6,0,29,75.77134295,6,16,3.991598003,3.849426924,0
0,1,0,0,1,12,0,31,73.66291261,11,2,2.023341726,1.921442778,0
1,1,1,0,1,12,1,28,401.7210816,12,3,1.994282036,1.815132608,0
1,1,1,1,1,12,0,30,126.7377854,11,3,1.392810997,1.467260382,0
1,1,1,1,1,6,0,25,47.51086882,6,1,3.183699756,3.146769582,0
1,1,1,1,1,6,0,23,104.6008322,5,3,2.706416978,2.942269086,0
1,1,1,0,1,1,0,33,208.2495904,1,5,3.185853151,3.127688579,0
0,1,0,0,1,12,0,31,60.51661087,12,4,0.28163918,0.327686816,0
1,1,0,0,1,12,1,34,198.9603479,9,3,2.917852526,2.797272002,0
1,1,1,1,0,1,0,30,167.8809022,1,1,2.759734164,2.527019714,1
0,1,0,0,1,1,0,25,118.0202886,1,1,0.71510481,0.423585777,1
0,1,1,1,1,1,0,27,263.8289612,1,2,2.697925526,2.046725586,1
1,1,1,1,0,1,1,28,108.2882236,1,2,2.916168462,3.112616396,0
1,1,0,0,1,1,0,31,145.6795991,1,5,2.845813908,2.998762488,0
1,1,1,0,1,6,1,32,274.7544395,6,2,3.787900176,3.828617498,0
0,1,0,0,1,1,1,19,162.8733537,1,0,0.827057778,0.240369453,1
0,1,0,0,1,6,0,30,121.4189086,6,5,1.203153085,1.348235676,0
1,1,1,1,1,12,0,25,241.6138411,12,5,2.720949272,2.6317952,0
1,1,1,1,1,1,1,31,151.7281277,1,9,3.209360887,3.00993657,0
1,1,1,1,0,1,1,34,185.1476327,1,4,2.337585939,2.379836781,0
1,1,1,1,1,12,0,24,97.02752669,12,4,2.807080013,2.792703483,0
1,1,0,0,0,6,0,33,48.88063317,6,1,4.078849976,4.056953891,0
1,1,1,1,1,12,0,34,223.2277384,12,2,0.292328553,0.346988058,0
1,1,1,0,1,12,1,30,236.5476458,12,2,1.437812609,1.476493242,0
1,1,0,1,1,1,0,33,209.5428236,1,17,0,0,0
0,1,1,0,1,12,0,32,329.7602838,12,5,1.162189898,1.188477882,0
0,1,1,1,1,6,1,34,65.2021068,6,1,0.910312619,0.924943723,0
1,1,1,1,1,12,1,32,205.0133277,12,14,2.76972281,2.680119456,0
1,1,1,1,1,6,1,28,88.78694416,5,8,3.897556158,3.798186435,0
0,1,1,0,1,1,0,24,99.94346544,1,4,1.801802355,1.783345031,1
1,1,1,1,1,1,0,28,14.9244909,1,0,2.847474911,2.222145673,1
0,1,1,0,0,12,1,22,190.5337918,9,2,2.257147379,2.07673591,0
0,1,0,1,1,1,0,27,96.15382591,1,2,1.148799231,0.685583498,1
1,1,1,1,1,6,0,24,61.69577245,6,8,0.594216734,0.530939608,0
0,1,1,1,1,12,1,29,171.0112304,12,1,1.689835002,1.795578626,0
1,1,0,1,1,6,1,31,271.108895,5,17,2.42064381,2.459717479,0
1,1,1,1,1,12,1,32,49.91247486,10,3,0.516725533,0.519706849,0
1,1,0,0,1,6,1,25,76.4525587,6,3,3.33859495,3.417173096,0
1,1,1,0,1,6,0,28,145.7269549,6,7,1.693098817,1.582497344,0
1,1,0,0,1,12,0,27,220.9192467,11,1,4.153562734,4.131961404,0
0,0,1,0,1,1,1,29,176.8947096,1,1,1.433896724,1.30513591,0
1,1,1,0,0,1,1,35,30.63164488,1,3,0.966904411,1.046527411,0
0,1,1,1,1,1,0,32,33.01342541,1,3,1.937790849,1.890365857,0
1,1,1,1,1,1,0,29,178.8348246,1,0,0.011360768,0,1
1,1,1,0,1,12,1,29,411.2434648,11,1,1.424358267,1.42810968,0
1,1,1,0,1,12,1,24,246.4266793,7,4,1.525400673,1.539724744,0
1,1,0,0,1,6,0,30,331.1810048,6,20,1.388770872,1.380459137,0
0,1,0,0,1,6,1,29,7.728112615,6,2,3.14596347,3.225146181,0
0,0,1,0,1,1,0,22,22.1236954,1,1,2.118981292,1.236522272,1
0,1,0,0,1,12,0,35,204.9110581,12,2,2.708948567,2.715932881,0
0,1,0,0,1,1,0,27,239.0188349,1,6,2.397743211,2.510323044,0
0,1,0,0,1,12,1,30,195.43262,12,5,2.659122931,2.680402734,0
1,1,0,0,1,6,0,31,154.2929631,6,0,4.483104094,4.294358956,0
0,1,1,1,1,12,0,32,185.8528932,6,2,2.361846303,2.405736084,0
1,1,1,1,1,12,1,24,225.389474,12,6,1.04581609,0.962670029,0
0,1,1,1,1,12,1,32,389.3748947,12,4,0.842426201,0.907175844,0
0,1,1,1,1,1,1,28,172.635435,1,5,0.918303294,0.841356602,0
1,1,0,0,1,1,0,32,257.3665206,1,1,1.498554142,1.461225146,0
0,1,1,0,1,6,1,27,279.6888597,5,1,1.541370601,1.483626521,0
0,1,0,1,1,1,1,24,65.82524598,1,1,0.77079295,0.56216919,1
1,1,1,1,0,12,0,27,197.5880401,12,3,0.760944625,0.503983304,0
0,1,0,1,1,1,0,32,129.4322773,1,1,3.088049963,3.208833247,0
0,1,0,0,1,6,0,31,144.6905324,5,5,1.669949767,1.700592097,0
1,1,0,0,1,1,0,29,100.8615812,1,1,1.631406877,1.591882816,1
0,1,0,0,0,1,0,28,143.6958882,1,15,3.405116942,3.364224411,0
0,0,0,0,1,1,0,22,165.2981709,1,0,0.754359914,0.57805619,1
1,1,0,0,1,1,0,33,209.9889544,1,3,0,0,0
1,1,0,0,1,1,1,29,38.38471552,1,7,2.676649685,2.445804997,0
1,0,0,0,1,1,0,31,12.14627382,1,6,2.641608278,2.715534974,0
0,1,0,0,0,12,0,31,276.2539851,9,13,2.670232821,2.784376403,0
1,1,1,1,1,6,0,25,320.3253835,6,1,2.499293313,2.342455794,0
0,1,0,0,1,1,0,32,15.79047132,1,2,2.367566862,0.834662168,1
0,1,1,1,1,12,1,27,148.0528287,9,4,2.406718904,2.344109879,0
0,1,1,1,1,1,1,24,132.3456695,1,1,2.192709384,1.129857859,1
1,0,1,0,1,1,0,32,157.3405388,1,6,1.729395601,1.70127818,0
1,1,0,0,1,6,0,28,0.434087119,6,3,1.981469192,2.124235721,0
1,1,1,0,0,1,1,28,166.8162897,1,3,3.165174815,3.138332436,0
1,1,1,1,1,1,0,35,114.2102193,1,10,0.21423448,0.210116563,0
0,0,1,1,1,1,0,33,17.86748101,1,9,1.119959142,1.113918685,0
1,1,0,0,1,1,0,27,106.921928,1,10,1.447117594,1.628643384,0
1,1,1,1,1,1,1,23,92.61433804,1,0,1.019297451,0.96757678,1
0,1,0,0,1,6,0,30,113.1276761,5,2,2.204967394,2.301399347,0
1,1,0,0,0,1,1,31,103.2743597,1,4,1.779613433,1.730012885,0
0,1,1,1,1,6,1,33,126.2634134,5,12,2.346198909,2.501319643,0
1,1,0,0,1,1,1,30,43.9159354,1,4,1.005050022,0.948592752,0
1,1,1,0,1,12,0,31,13.47943764,7,4,2.337338967,2.300422886,0
1,1,0,0,1,12,0,29,53.8338629,11,3,2.180725245,2.335271955,0
1,1,0,0,1,6,1,31,165.5147148,6,1,0.142913226,0.081246481,0
1,1,1,1,1,1,1,26,247.7465935,1,1,0,0.135522356,0
1,1,1,0,1,6,0,27,63.78080496,6,4,1.288605503,1.159818646,0
0,1,1,0,1,6,1,34,61.72677815,5,6,2.54473836,2.565071508,0
1,1,0,1,1,1,1,27,81.84404986,1,0,1.223972334,0.333388585,1
0,0,1,0,1,1,1,32,13.10570583,1,0,2.119595771,1.701282413,1
0,1,1,0,1,12,1,24,202.9331817,12,7,0.787334515,0.77881794,0
1,1,1,1,1,6,1,31,124.3214761,6,2,1.501624842,1.59731668,0
1,1,1,1,1,12,1,29,44.36622144,10,1,1.860886489,1.528046599,1
0,1,0,0,1,1,1,33,89.52712691,1,6,2.382581585,2.404426321,0
0,0,0,0,1,1,0,27,45.92137149,1,1,1.301954602,0.937431306,1
1,1,0,0,1,1,0,31,13.95745149,1,3,1.430031962,0.668511331,1
0,1,0,0,0,6,0,31,26.85708266,6,1,1.923031275,1.086692343,1
1,1,0,0,1,12,1,30,185.4852607,12,3,0.496524228,0.608898784,0
1,1,1,1,1,12,0,31,257.9074042,8,1,4.565135728,4.594345938,0
0,1,1,1,1,12,1,33,51.89794008,12,3,0.250638594,0.202085519,0
0,1,1,0,0,6,1,30,118.699246,6,2,1.587507564,1.413307187,0
0,1,1,1,1,1,0,30,45.95907957,1,5,3.468868072,3.382426486,0
1,0,0,0,1,1,0,29,183.5302597,1,6,0.669882362,0.70396253,0
1,1,1,1,1,12,0,27,152.7697925,11,12,2.144770955,2.136519077,0
1,1,0,1,0,6,1,32,150.3640478,3,2,1.650823336,1.650316757,0
1,1,0,0,1,1,0,32,261.9230289,1,9,3.086215422,3.027096547,0
1,1,1,0,1,12,0,33,384.6065486,12,1,2.215170315,2.251199177,0
0,1,0,0,1,1,1,24,18.70518696,1,1,2.075946756,1.067656548,1
1,1,0,0,0,12,1,28,369.1316265,12,7,2.964377993,2.818102795,0
1,1,0,0,1,1,1,28,17.10053787,1,1,2.048010812,2.289283202,1
0,1,1,1,0,1,0,29,226.1601977,1,2,2.290297572,2.333855404,0
1,0,1,0,1,6,0,27,148.6901644,5,5,1.248287113,1.051045948,0
0,1,1,0,1,6,0,30,92.0256809,6,1,1.64864686,1.600196595,0
0,1,1,1,1,1,0,27,147.0941065,1,0,0.401055754,0,1
0,1,0,0,1,1,1,28,65.93002818,1,1,2.02960911,1.691632098,1
1,1,0,1,1,1,1,30,132.3067807,1,6,3.606000877,3.473234319,0
0,0,1,1,1,12,0,30,25.54678636,12,2,3.065423417,2.916888599,0
0,1,0,0,1,12,0,27,153.6846039,9,6,2.247282208,2.251550887,0
1,1,0,0,1,1,0,32,120.4917828,1,2,1.600596255,1.516364868,0
0,1,0,0,1,1,0,28,455.1732254,1,5,2.092353221,2.154555805,0
1,1,1,1,1,1,0,26,145.052908,1,14,2.881127394,2.76351742,0
0,1,1,1,0,1,1,28,152.9306997,1,1,1.193578199,1.273457931,0
0,1,1,1,1,1,0,28,159.2535717,1,3,3.171736422,3.157033382,0
1,1,1,0,1,12,1,34,153.7986954,12,0,1.295266865,1.134766999,0
0,1,1,0,1,12,0,32,29.30845928,10,3,1.47117735,1.490912665,0
1,1,0,0,1,1,1,28,182.2511957,1,6,1.581349539,1.692514418,0
1,1,0,0,0,1,0,30,257.9154473,1,3,3.256975984,3.29592165,0
0,1,1,1,1,12,1,35,261.8754774,12,3,2.384476224,2.295619796,0
1,1,1,0,1,1,0,30,149.7908597,1,3,0.904818331,0.86574759,0
1,1,1,1,1,12,0,31,23.89303826,7,6,3.478646357,2.272774967,1
1,1,0,0,1,6,1,33,40.00825022,6,2,1.362509946,1.335840951,0
1,1,1,0,1,1,0,27,20.12071242,1,9,2.230709651,2.169468299,0
0,1,0,0,1,1,1,25,209.0852623,1,0,1.794838255,1.706944697,1
1,0,1,0,1,1,0,34,98.41828195,1,1,2.844135683,2.965650781,0
0,1,1,0,1,12,1,31,44.21156334,11,1,3.225482248,3.209303102,0
1,1,0,0,1,6,0,27,50.02462888,6,2,2.826340222,2.932441596,0
1,1,0,0,1,6,1,32,181.5337245,6,3,2.957932555,3.204947641,0
1,1,1,1,1,6,1,28,311.8446357,6,2,2.817798849,2.822474963,0
0,1,0,0,1,1,0,24,140.1275339,1,1,1.18295794,1.134268768,1
1,0,1,0,1,1,0,30,117.492052,1,4,1.341681798,1.455920515,0
0,1,0,0,1,6,0,29,175.1819669,5,4,2.402545026,2.308112068,0
0,0,1,0,1,1,0,31,89.53706165,1,7,1.626797146,1.572631061,0
0,1,1,1,1,1,1,34,40.92645527,1,4,3.341217751,3.305767735,0
0,0,0,0,1,1,0,32,329.3248707,1,3,3.436841621,3.332887314,0
0,1,0,0,1,1,1,27,126.444883,1,6,4.157684089,4.334724233,0
0,1,1,0,1,6,1,31,159.6228367,6,5,1.171383329,1.151084781,0
0,1,1,0,1,12,0,28,160.8022794,9,5,1.916171066,1.957780534,0
1,1,0,0,1,12,0,30,40.5614061,12,4,0.743252201,0.715485516,0
0,0,0,0,1,6,1,29,147.890974,6,4,2.872386699,2.687309874,0
0,1,0,0,0,12,0,29,193.2245824,12,2,1.957317446,1.82395653,0
1,1,0,0,1,1,0,33,128.7997304,1,1,1.169548772,0.999935189,0
0,1,0,0,1,6,1,27,143.7463903,6,3,2.503873678,2.507197819,0
1,1,0,0,1,6,0,31,167.300528,6,2,1.379044455,1.43892458,0
1,1,0,0,1,1,0,25,79.19416826,1,2,1.095879959,1.741538706,1
0,1,1,1,1,1,0,28,34.67296327,1,1,0.284523452,0,1
0,1,1,1,1,6,0,25,156.5842159,6,0,2.23416679,2.535820298,0
0,1,0,0,1,1,0,27,115.8008827,1,1,1.029152842,0,1
1,1,0,0,1,1,0,26,164.0971688,1,0,1.58537429,0.991433405,1
1,0,0,0,1,12,0,30,98.93377585,11,4,0.202216427,0.336244619,0
0,1,0,0,1,1,1,33,187.0758928,1,2,1.870807591,1.688061781,0
0,0,0,0,1,1,0,27,101.2311651,1,2,3.603757116,3.420960867,0
1,1,1,1,1,1,0,32,51.57658548,1,12,2.719147691,2.877987502,0
0,1,0,0,1,1,1,28,89.2262373,1,1,1.529898911,1.500642141,0
1,1,0,0,1,1,1,25,41.60776777,1,1,2.893103845,2.813602021,0
1,1,1,1,1,12,0,29,205.9852944,12,4,4.077632308,3.89685974,0
1,1,0,1,1,1,1,28,133.3190627,1,2,0.889610889,0.790761181,0
0,0,1,0,1,1,0,25,230.1676463,1,0,1.931630875,1.75670124,1
0,1,1,0,1,1,0,26,210.0611344,1,1,1.345934811,1.471912324,1
1,1,0,1,1,6,0,27,89.59568361,6,9,3.808256886,3.965069996,0
1,1,1,1,1,12,0,30,184.2277468,12,11,3.629763287,3.57697157,0
1,1,1,1,1,6,0,27,4.441153749,6,3,2.282573899,2.229358366,0
1,1,0,0,1,6,0,26,157.4891612,6,2,1.685869428,1.697737188,0
1,1,1,1,1,12,1,28,96.10546382,12,6,1.077655715,1.101313187,0
1,1,1,1,1,6,0,27,124.289732,5,1,1.222651252,1.286870999,0
1,1,1,0,1,12,1,26,169.9333165,12,4,1.118238335,1.141878732,0
0,0,0,0,1,6,1,32,150.812809,6,4,2.127774568,2.093760236,0
1,1,0,0,1,12,1,27,176.1958415,12,1,1.739057326,1.718744405,0
0,1,1,0,1,6,0,28,100.8154474,6,5,2.559317154,2.544481017,0
0,1,1,1,1,12,0,29,174.890044,12,10,2.537883152,2.551691679,0
1,1,0,0,1,1,0,30,13.37447848,1,1,2.585168366,2.052163483,1
1,1,0,0,1,1,1,35,164.4668462,1,7,1.277901821,1.408835968,0
1,1,1,0,1,1,0,27,155.7219615,1,5,2.124813753,2.214722958,0
0,1,1,1,0,12,1,27,73.76776299,12,11,0.056289544,0.103801264,0
0,1,0,0,1,1,0,28,246.4980835,1,1,0.12427498,0,1
1,1,0,0,1,1,0,29,164.9701045,1,2,2.359583968,2.485919462,0
0,1,1,0,1,12,0,30,100.7871817,2,7,1.184447964,1.459442292,0
1,1,1,1,1,12,1,27,305.4156023,12,2,2.303323817,2.196795629,0
1,1,0,0,1,1,1,25,188.0813792,1,2,1.664022654,1.476739028,0
0,1,1,1,1,1,1,26,47.88344717,1,1,1.821792178,1.714647245,1
1,0,0,0,1,1,0,26,136.6902598,1,2,1.526570222,0.771315669,1
0,1,0,0,1,1,1,29,154.9364655,1,1,2.408109704,2.275167944,0
1,1,0,0,1,6,1,37,205.6317507,5,2,1.400689516,1.614663052,0
0,1,1,0,1,1,1,31,142.2705782,1,2,0.753469779,0.886277487,0
1,0,0,0,1,1,0,28,56.82361529,1,15,0.794658149,0.839185468,0
0,1,1,0,1,1,0,30,12.50738173,1,2,2.815155063,2.694309222,0
1,1,0,0,1,1,0,33,143.29041,1,4,2.003938994,1.812208662,0
1,1,0,0,1,1,0,29,249.5822242,1,0,0.770332496,0,1
1,1,0,0,1,1,0,32,230.7708072,1,4,3.808449164,3.681438732,0
1,1,1,0,0,1,0,29,1.767654099,1,2,0.992185613,1.350735221,1
0,1,1,1,1,6,0,31,144.8219932,6,1,0.468455861,0.487837669,0
1,1,1,0,1,1,0,24,8.589786393,1,8,3.247278709,3.32349148,0
0,1,1,0,1,12,1,30,110.7667157,12,1,2.203212033,2.30961265,0
1,1,1,1,1,1,0,30,164.1453062,1,6,0.233330133,0.074503513,0
1,1,0,0,1,1,0,33,160.0564055,1,6,2.373122153,2.32388873,0
1,0,0,0,1,6,1,30,176.7402597,5,8,0.892167073,0.896304604,0
0,1,0,0,1,6,0,31,226.2636321,6,5,0.926988381,0.785746729,0
0,1,0,0,1,1,0,29,11.70513852,1,0,0.674843471,0.567718336,1
1,1,0,0,1,1,0,33,37.83689019,1,2,0.923480164,0.89216629,0
1,1,1,0,1,12,0,32,139.8009395,12,6,1.852201381,1.709479685,0
1,1,0,0,1,1,0,28,265.6820233,1,1,1.318978989,1.2650821,0
0,1,0,0,1,1,1,36,347.177762,1,7,1.846222219,1.914158694,0
0,1,1,0,1,1,1,30,234.9306567,1,0,1.469436496,1.220504391,1
0,1,0,0,1,1,1,31,151.1308178,1,1,2.237789448,2.278971776,0
0,1,0,0,1,1,0,32,49.62812067,1,1,2.463536018,2.549751604,1
1,1,1,1,0,6,1,32,69.49010101,5,2,1.227222073,1.168572662,0
1,1,0,0,1,1,0,30,115.1302681,1,1,0.740826156,0.733346634,0
1,1,0,0,1,1,1,28,86.51448971,1,0,1.141406699,0.464967992,1
1,1,0,0,1,1,0,32,194.5799729,1,3,1.818626341,1.823338261,0
1,0,1,1,1,6,0,31,4.596832681,5,8,1.733762897,1.702235942,0
0,1,1,0,1,12,0,35,101.4265054,11,4,1.137812198,1.089845641,0
0,1,1,1,1,12,1,33,132.7898997,11,3,1.121427345,1.124147991,0
0,0,0,0,0,12,0,29,181.1099761,11,3,3.646066317,3.704629562,0
1,1,1,0,1,1,0,26,50.62912692,1,2,2.89222416,2.22450571,1
0,1,0,0,1,1,0,29,89.22618365,1,12,2.164792951,2.130921493,0
1,1,0,0,0,1,0,30,314.0111375,1,2,2.098414576,2.188737895,0
1,1,0,0,1,1,0,32,137.8402323,1,8,2.79206239,2.924788522,0
0,1,0,0,1,1,1,26,115.2151119,1,3,1.220567138,0.467232054,1
1,0,1,0,1,12,1,27,206.4796916,12,4,0,0,0
1,0,1,0,0,1,1,28,213.4818374,1,1,1.672708889,1.005975915,1
0,1,0,0,1,6,1,31,90.56782224,6,2,1.838823367,1.879848921,0
0,1,1,1,1,12,0,29,201.5191983,11,3,0.545825538,0.644267858,0
0,0,1,0,1,1,0,30,55.17748574,1,5,3.865717131,3.94323575,0
1,1,0,0,1,6,1,28,176.9836787,6,5,2.651369066,2.723758983,0
1,0,1,0,0,1,0,31,99.65003196,1,4,2.422482335,2.255136461,0
0,1,0,0,1,1,1,30,223.4321609,1,7,4.100222258,4.072150855,0
1,1,1,1,1,1,0,30,171.3715874,1,2,3.183682639,3.251006827,0
1,1,0,0,0,1,1,29,49.9261977,1,1,1.367294862,0.703814022,1
0,1,1,1,1,1,0,25,41.37666629,1,1,3.035758483,3.438195542,1
1,1,0,0,1,6,0,26,128.9559802,6,3,0.53789789,0,1
0,1,1,1,1,12,1,27,107.3616772,11,5,2.100094125,1.962459676,0
0,1,1,1,1,12,0,33,209.5862628,4,3,1.857879113,1.902693572,0
0,1,0,0,1,1,0,28,221.6635395,1,5,1.023839747,0.892779253,0
0,1,0,0,1,1,0,23,108.9190015,1,2,1.250559204,0.144224843,1
1,1,1,0,1,12,1,31,199.3118396,9,1,1.987473657,1.968593616,0
0,0,1,0,1,1,0,27,61.6346828,1,9,3.035474001,2.882061943,0
1,1,0,0,1,1,0,26,90.23184977,1,1,1.844834975,0.915396769,1
1,1,1,1,1,6,1,31,85.67188748,6,1,1.009509555,0.730575602,1
1,1,0,0,1,1,0,29,90.75213272,1,7,2.705632759,2.605286973,0
1,1,0,0,1,1,1,26,6.501307219,1,4,2.379977898,2.309796467,0
1,0,0,0,1,1,0,27,145.5909592,1,17,2.387167644,2.447190654,0
1,0,1,0,1,1,1,30,185.3448226,1,1,3.070075957,2.971071953,1
1,1,1,1,0,6,0,37,297.6680137,6,7,2.663353466,2.909234477,0
1,1,1,1,1,12,0,33,172.7967814,10,6,2.186848173,2.226153642,0
1,1,0,0,1,1,1,26,222.2911295,1,1,2.015302282,2.097299577,0
0,1,1,0,1,1,1,27,22.00387983,1,5,2.029336011,1.941662666,0
1,1,0,0,1,1,0,28,37.89273247,1,0,0.972013441,0.868973148,1
1,1,0,0,1,6,0,21,103.4966913,4,7,2.211069682,2.070531222,0
1,1,1,1,1,12,0,32,175.850501,12,5,2.086497407,2.176769611,0
1,1,0,1,1,1,0,28,182.8441786,1,3,2.428791116,2.453215444,0
0,1,0,0,1,1,0,28,185.4432844,1,1,0.659399907,0.820280565,1
1,1,0,1,1,1,1,28,67.0354821,1,2,1.52923814,1.567259878,0
0,1,0,0,0,1,0,26,70.01014389,1,9,3.17180458,3.194608003,0
0,1,1,0,1,12,1,33,236.6661018,8,4,0.039914614,0.105734158,0
0,1,0,0,1,1,1,33,149.9952607,1,0,0.362393505,0.580038304,1
0,1,1,1,1,1,1,22,227.3578352,1,1,2.421386091,2.24429054,1
1,1,1,1,1,1,0,33,286.6569805,1,4,2.371806178,2.303929645,0
1,1,1,0,1,6,0,24,117.181937,6,1,1.53610293,0.594038385,1
0,1,0,0,1,1,0,32,178.3245762,1,0,2.066727471,0.708758221,1
1,1,1,0,1,1,0,30,20.10453621,1,1,1.745771597,1.095282157,1
1,1,1,0,1,6,1,31,97.67744525,3,2,2.933274603,3.011520539,0
1,1,1,1,1,12,1,30,176.9318211,8,6,2.680127912,2.653657497,0
1,1,0,0,1,1,0,24,56.52176862,1,0,2.666857389,2.287135296,1
0,1,0,0,1,12,0,34,45.30604137,12,2,0,0,0
0,1,1,1,1,1,0,31,40.77010576,1,0,0,0,1
1,1,0,0,1,12,0,31,102.2012145,11,6,2.737145512,2.879737661,0
0,1,1,1,1,12,0,26,67.41531683,10,8,1.964387404,1.970630055,0
0,1,0,0,1,1,0,29,314.773122,1,3,2.266178196,2.261190333,0
1,1,0,1,1,1,0,25,89.49844482,1,0,1.876687551,2.279776606,1
1,1,0,0,0,6,1,29,90.93717437,6,13,0.796939914,0.808390212,0
0,1,1,0,0,12,1,29,76.989804,12,10,0.769358864,0.880294037,0
1,1,1,0,1,1,0,30,282.3993095,1,2,1.12853808,1.114918066,0
1,1,0,0,1,6,1,28,60.82184537,5,3,1.356148567,1.849020132,1
1,1,0,0,1,6,0,30,306.3362825,4,2,0,0,0
0,1,0,0,1,1,0,32,123.5513186,1,2,0.441405997,0.423669492,0
0,1,0,1,1,1,1,26,160.6556764,1,24,1.659918722,1.695997391,0
0,1,1,1,0,6,0,23,98.45743538,6,1,1.913444683,0.869145022,1
1,1,1,1,1,6,1,35,157.2772221,6,6,3.141780189,3.262895595,0
1,1,1,0,1,1,1,31,122.9798938,1,7,0.428685533,0.359862749,0
1,1,1,0,1,1,0,30,96.58272589,1,1,0.412939328,0.708529658,1
1,1,0,0,1,6,0,28,264.8428071,6,3,2.875982037,2.849406546,0
0,1,1,1,1,12,0,30,260.1224984,12,2,1.939303288,1.996834101,0
0,1,0,0,1,12,1,32,146.2719269,4,6,2.76709693,2.812286095,0
0,1,1,1,1,6,1,29,87.46739327,6,1,1.562853415,1.563675183,0
0,1,0,0,1,1,0,29,24.81256248,1,5,2.219915971,2.371022221,0
0,1,0,0,1,1,0,35,2.603577323,1,3,0.497105337,0.593212784,0
1,1,1,1,1,6,0,29,105.4941596,6,1,1.831515008,1.573922091,0
0,1,0,0,1,1,1,29,85.59949627,1,1,2.033446434,0.990816271,1
1,1,0,0,1,12,0,31,98.74398742,12,8,1.931498108,1.945635112,0
1,1,0,0,1,1,0,24,121.742941,1,1,0.827963685,0.056957868,1
0,1,0,0,1,1,1,29,221.1220755,1,5,3.41260597,3.552638463,0
0,1,0,0,1,1,0,29,23.03387812,1,0,1.978131509,0.812650785,1
0,0,1,0,0,12,0,26,121.181502,12,10,2.092475002,2.004799775,0
1,1,0,0,0,12,1,26,122.9557486,12,4,2.55622166,2.383973096,0
1,1,1,0,1,1,1,34,325.9932015,1,4,3.093122372,3.095240324,0
0,0,0,0,1,1,1,27,48.08795387,1,0,1.003281261,0.728396943,1
1,1,1,1,1,1,1,29,54.9915519,1,5,2.157267591,2.170585781,0
1,1,1,1,1,6,1,28,270.3999201,6,4,1.579361981,1.536801419,0
1,1,0,0,0,1,0,32,166.1531216,1,0,1.034316305,0.492117821,1
1,1,0,0,1,1,1,34,73.48155091,1,5,1.32583224,1.139543156,0
0,1,0,0,1,1,0,27,100.5365336,1,1,0.654463528,0.768602534,1
0,1,0,0,1,1,0,26,134.1736946,1,0,2.362799588,2.323650189,1
1,0,1,0,1,12,0,31,105.1456019,11,2,1.899361826,1.905773522,0
1,1,0,0,1,1,0,25,16.94210298,1,0,0.501566186,0.793011769,1
1,1,0,0,1,1,0,26,49.31143803,1,1,0.940360632,0.472734939,1
1,1,0,1,1,1,0,25,167.6513085,1,1,1.696165344,0.696661378,1
1,1,1,1,1,12,1,33,243.4492254,12,6,0.087085503,0.012578705,0
0,1,1,0,1,1,1,28,57.84394308,1,2,0.628385514,0.608525492,0
1,1,0,0,1,6,0,29,18.64327454,6,2,1.214969474,1.246588861,0
0,1,1,1,1,6,0,28,186.4047259,6,1,1.370255524,0.654369531,1
0,1,1,1,1,1,1,27,114.6004126,1,1,0.113506917,0,1
0,0,1,0,1,12,0,27,157.5308822,12,10,2.345391272,2.301678526,0
0,1,1,1,1,1,0,26,247.3262364,1,1,1.940789324,1.666079936,1
1,1,1,1,1,12,0,32,26.23487898,12,3,2.444228256,2.584988983,0
1,1,1,1,1,6,1,31,191.5203104,6,0,2.321847434,1.787013057,1
1,1,0,0,1,12,1,32,260.2251424,12,1,1.852276859,1.881658165,0
0,1,0,0,1,12,0,36,95.49786805,12,1,1.322647869,1.251260355,0
0,1,0,0,0,6,0,28,103.7583029,6,5,0.506350166,0.436155253,0
1,1,0,0,1,1,0,27,74.5310134,1,4,1.508543092,0.633226735,1
1,1,0,0,1,1,1,35,35.66437609,1,5,0.99212814,1.232416998,0
1,0,1,0,1,12,0,26,147.4466502,4,4,2.72439127,2.624798677,0
0,1,1,0,1,1,1,27,67.47297298,1,6,2.767030809,2.626624492,0
1,1,0,0,1,1,1,29,105.2665045,1,0,0.963068352,1.159153923,1
1,1,1,1,1,1,0,28,57.84726726,1,9,1.947674377,1.869932012,0
0,1,1,1,1,12,1,28,84.02868111,10,0,0,0,0
